code,description
7296,Other disorders of soft tissues - Residual foreign body in soft tissue
7298,Other disorders of soft tissues - Other symptoms referable to limbs
7299,Other disorders of soft tissues - Other and unspecified disorders of soft tissue
7300,"Osteomyelitis, periostitis and other infections involving bone - Acute osteomyelitis"
7301,"Osteomyelitis, periostitis and other infections involving bone - Chronic osteomyelitis"
7302,"Osteomyelitis, periostitis and other infections involving bone - Unspecified osteomyelitis"
7303,"Osteomyelitis, periostitis and other infections involving bone - Periostitis without mention of osteomyelitis"
7304,"Osteomyelitis, periostitis and other infections involving bone - Tuberculosis of spine"
7305,"Osteomyelitis, periostitis and other infections involving bone - Tuberculosis of limb bones"
7306,"Osteomyelitis, periostitis and other infections involving bone - Tuberculosis of other bones"
7307,"Osteomyelitis, periostitis and other infections involving bone - Osteopathy resulting from poliomyelitis"
7308,"Osteomyelitis, periostitis and other infections involving bone - Other infections involving bone"
7309,"Osteomyelitis, periostitis and other infections involving bone - Unspecified infection of bone"
7310,Osteitis deformans and osteopathies associated with other disorders classified elsewhere - Osteitis deformans without mention of bone tumour
7311,Osteitis deformans and osteopathies associated with other disorders classified elsewhere - Osteitis deformans in diseases classified elsewhere
7312,Osteitis deformans and osteopathies associated with other disorders classified elsewhere - Hypertrophic pulmonary osteoarthropathy
7318,Osteitis deformans and osteopathies associated with other disorders classified elsewhere - Other bone involvement in diseases classified elsewhere
7295,Other disorders of soft tissues - Pain in limb
7293,"Other disorders of soft tissues - Panniculitis, unspecified"
7372,Curvature of spine - Lordosis (acquired) (postural)
7292,"Other disorders of soft tissues - Neuralgia, neuritis and radiculitis, unspecified"
7274,"Other disorders of synovium, tendon and bursa - Ganglion and cyst of synovium, tendon and bursa"
7275,"Other disorders of synovium, tendon and bursa - Rupture of synovium"
7276,"Other disorders of synovium, tendon and bursa - Rupture of tendon, nontraumatic"
7278,"Other disorders of synovium, tendon and bursa - Other"
7279,"Other disorders of synovium, tendon and bursa - Unspecified"
7280,"Disorders of muscle, ligament and fascia - Infective myositis"
7281,"Disorders of muscle, ligament and fascia - Muscular calcification and ossification"
7282,"Disorders of muscle, ligament and fascia - Muscular wasting and disuse atrophy, not elsewhere classified"
7283,"Disorders of muscle, ligament and fascia - Other specific muscle disorders"
7284,"Disorders of muscle, ligament and fascia - Laxity of ligament"
7285,"Disorders of muscle, ligament and fascia - Hypermobility syndrome"
7286,"Disorders of muscle, ligament and fascia - Contracture of palmar fascia"
7287,"Disorders of muscle, ligament and fascia - Other fibromatoses"
7288,"Disorders of muscle, ligament and fascia - Other disorders of muscle, ligament and fascia"
7289,"Disorders of muscle, ligament and fascia - Unspecified"
7290,"Other disorders of soft tissues - Rheumatism, unspecified, and fibrositis"
7291,"Other disorders of soft tissues - Myalgia and myositis, unspecified"
7320,Osteochondropathies - Juvenile osteochondrosis of spine
7321,Osteochondropathies - Juvenile osteochondrosis of hip and pelvis
7322,Osteochondropathies - Nontraumatic slipped upper femoral epiphysis
7323,Osteochondropathies - Juvenile osteochondrosis of upper extremity
7353,Acquired deformities of toe - Hallux malleus
7354,Acquired deformities of toe - Other hammer toe (acquired)
7355,Acquired deformities of toe - Clawtoe (acquired)
7358,Acquired deformities of toe - Other
7359,Acquired deformities of toe - Unspecified
7360,"Other acquired deformities of limbs - Acquired deformities of forearm, excluding fingers"
7361,Other acquired deformities of limbs - Mallet finger
7362,Other acquired deformities of limbs - Other acquired deformities of finger
7363,Other acquired deformities of limbs - Acquired deformities of hip
7364,Other acquired deformities of limbs - Genu valgum or varum (acquired)
7365,Other acquired deformities of limbs - Genu recurvatum (acquired)
7366,Other acquired deformities of limbs - Other acquired deformities of knee
7367,Other acquired deformities of limbs - Other acquired deformities of ankle and foot
7368,Other acquired deformities of limbs - Acquired deformities of other parts of limbs
7369,"Other acquired deformities of limbs - Acquired deformity of limb, site unspecified"
7370,Curvature of spine - Adolescent postural kyphosis
7371,Curvature of spine - Kyphosis (acquired)
7352,Acquired deformities of toe - Hallux rigidus
7351,Acquired deformities of toe - Hallux varus (acquired)
7350,Acquired deformities of toe - Hallux valgus (acquired)
7331,Other disorders of bone and cartilage - Pathological fracture
7324,"Osteochondropathies - Juvenile osteochondrosis of lower extremity, excluding foot"
7325,Osteochondropathies - Juvenile osteochondrosis of foot
7326,Osteochondropathies - Other juvenile osteochondrosis
7327,Osteochondropathies - Osteochondritis dissecans
7328,Osteochondropathies - Other specified forms of osteochondropathy
7329,Osteochondropathies - Unspecified osteochondropathy
7330,Other disorders of bone and cartilage - Osteoporosis
7332,Other disorders of bone and cartilage - Cyst of bone
7340,Flat foot - Flat foot
7333,Other disorders of bone and cartilage - Hyperostosis of skull
7334,Other disorders of bone and cartilage - Aseptic necrosis of bone
7335,Other disorders of bone and cartilage - Osteitis condensans
7336,Other disorders of bone and cartilage - Tietze's disease
7337,Other disorders of bone and cartilage - Algoneurodystrophy
7338,Other disorders of bone and cartilage - Malunion and nonunion of fracture
7339,Other disorders of bone and cartilage - Other and unspecified
7480,Congenital anomalies of respiratory system - Choanal atresia
7481,Congenital anomalies of respiratory system - Other anomalies of nose
7482,Congenital anomalies of respiratory system - Web of larynx
7596,"Other and unspecified congenital anomalies - Other hamartoses, not elsewhere classified"
7598,Other and unspecified congenital anomalies - Other specified anomalies
7599,"Other and unspecified congenital anomalies - Congenital anomaly, unspecified"
7600,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy - Maternal hypertensive disorders
7601,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy - Maternal renal and urinary tract diseases
7602,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy - Maternal infections
7603,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy - Other chronic maternal circulatory and respiratory diseases
7604,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy - Maternal nutritional disorders
7605,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy - Maternal injury
7606,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy - Surgical operation on mother
7607,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy - Noxious influences transmitted via placenta or breast milk
7608,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy - Other
7609,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy - Unspecified
7610,Fetus or newborn affected by maternal complications of pregnancy - Incompetent cervix
7611,Fetus or newborn affected by maternal complications of pregnancy - Premature rupture of membranes
7612,Fetus or newborn affected by maternal complications of pregnancy - Oligohydramnios
7613,Fetus or newborn affected by maternal complications of pregnancy - Polyhydramnios
7614,Fetus or newborn affected by maternal complications of pregnancy - Ectopic pregnancy
7597,"Other and unspecified congenital anomalies - Multiple congenital anomalies, so described"
7595,Other and unspecified congenital anomalies - Tuberous sclerosis
7483,"Congenital anomalies of respiratory system - Other anomalies of larynx, trachea and bronchus"
7594,Other and unspecified congenital anomalies - Conjoined twins
7576,Congenital anomalies of the integument - Specified anomalies of breast
7578,Congenital anomalies of the integument - Other specified anomalies of the integument
7579,Congenital anomalies of the integument - Unspecified anomalies of the integument
7580,Chromosomal anomalies - Down's syndrome
7581,Chromosomal anomalies - Patau's syndrome
7582,Chromosomal anomalies - Edwards's syndrome
7583,Chromosomal anomalies - Autosomal deletion syndromes
7584,Chromosomal anomalies - Balanced autosomal translocation in normal individual
7585,Chromosomal anomalies - Other conditions due to autosomal anomalies
7586,Chromosomal anomalies - Gonadal dysgenesis
7587,Chromosomal anomalies - Klinefelter's syndrome
7588,Chromosomal anomalies - Other conditions due to sex chromosome anomalies
7589,Chromosomal anomalies - Conditions due to anomaly of unspecified chromosome
7590,Other and unspecified congenital anomalies - Anomalies of spleen
7591,Other and unspecified congenital anomalies - Anomalies of adrenal gland
7592,Other and unspecified congenital anomalies - Anomalies of other endocrine glands
7593,Other and unspecified congenital anomalies - Situs inversus
7615,Fetus or newborn affected by maternal complications of pregnancy - Multiple pregnancy
7616,Fetus or newborn affected by maternal complications of pregnancy - Maternal death
7617,Fetus or newborn affected by maternal complications of pregnancy - Malpresentation before labour
7618,Fetus or newborn affected by maternal complications of pregnancy - Other
7639,Fetus or newborn affected by other complications of labour and delivery - Unspecified
7640,Slow fetal growth and fetal malnutrition - Light-for-dates without mention of fetal malnutrition
7641,Slow fetal growth and fetal malnutrition - Light-for-dates with signs of fetal malnutrition
7642,"Slow fetal growth and fetal malnutrition - Fetal malnutrition without mention of ""light-for-dates"""
7649,"Slow fetal growth and fetal malnutrition - Fetal growth retardation, unspecified"
7650,Disorders relating to short gestation and unspecified low birthweight - Extreme immaturity
7651,Disorders relating to short gestation and unspecified low birthweight - Other preterm infants
7660,Disorders relating to long gestation and high birthweight - Exceptionally large baby
7661,"Disorders relating to long gestation and high birthweight - Other ""heavy-for-dates"" infants"
7662,"Disorders relating to long gestation and high birthweight - Post-term infant, not ""heavy-for-dates"""
