code,description,source_file,icd_version
6642,Trauma to perineum and vulva during delivery - Third-degree perineal laceration,icd9_a.xlsx,ICD-9a (1979-1984)
6643,Trauma to perineum and vulva during delivery - Fourth-degree perineal laceration,icd9_a.xlsx,ICD-9a (1979-1984)
6644,Trauma to perineum and vulva during delivery - Unspecified perineal laceration,icd9_a.xlsx,ICD-9a (1979-1984)
6645,Trauma to perineum and vulva during delivery - Vulval and perineal haematoma,icd9_a.xlsx,ICD-9a (1979-1984)
6648,Trauma to perineum and vulva during delivery - Other,icd9_a.xlsx,ICD-9a (1979-1984)
6649,Trauma to perineum and vulva during delivery - Unspecified,icd9_a.xlsx,ICD-9a (1979-1984)
6650,Other obstetrical trauma - Rupture of uterus before onset of labour,icd9_a.xlsx,ICD-9a (1979-1984)
6651,Other obstetrical trauma - Rupture of uterus during and after labour,icd9_a.xlsx,ICD-9a (1979-1984)
6652,Other obstetrical trauma - Inversion of uterus,icd9_a.xlsx,ICD-9a (1979-1984)
6653,Other obstetrical trauma - Laceration of cervix,icd9_a.xlsx,ICD-9a (1979-1984)
6654,Other obstetrical trauma - High vaginal laceration,icd9_a.xlsx,ICD-9a (1979-1984)
6655,Other obstetrical trauma - Other injury to pelvic organs,icd9_a.xlsx,ICD-9a (1979-1984)
6656,Other obstetrical trauma - Damage to pelvic joints and ligaments,icd9_a.xlsx,ICD-9a (1979-1984)
6657,Other obstetrical trauma - Pelvic haematoma,icd9_a.xlsx,ICD-9a (1979-1984)
6658,Other obstetrical trauma - Other,icd9_a.xlsx,ICD-9a (1979-1984)
6659,Other obstetrical trauma - Unspecified,icd9_a.xlsx,ICD-9a (1979-1984)
6660,Postpartum haemorrhage - Third-stage haemorrhage,icd9_a.xlsx,ICD-9a (1979-1984)
6661,Postpartum haemorrhage - Other immediate postpartum haemorrhage,icd9_a.xlsx,ICD-9a (1979-1984)
6662,Postpartum haemorrhage - Delayed and secondary postpartum haemorrhage,icd9_a.xlsx,ICD-9a (1979-1984)
6663,Postpartum haemorrhage - Postpartum coagulation defects,icd9_a.xlsx,ICD-9a (1979-1984)
6670,"Retained placenta or membranes, without haemorrhage - Retained placenta without haemorrhage",icd9_a.xlsx,ICD-9a (1979-1984)
6671,"Retained placenta or membranes, without haemorrhage - Retained portions of placenta or membranes, without haemorrhage",icd9_a.xlsx,ICD-9a (1979-1984)
6680,Complications of the administration of anaesthetic or other sedation in labour and delivery - Pulmonary complications,icd9_a.xlsx,ICD-9a (1979-1984)
6681,Complications of the administration of anaesthetic or other sedation in labour and delivery - Cardiac complications,icd9_a.xlsx,ICD-9a (1979-1984)
6682,Complications of the administration of anaesthetic or other sedation in labour and delivery - Central nervous system complications,icd9_a.xlsx,ICD-9a (1979-1984)
6688,Complications of the administration of anaesthetic or other sedation in labour and delivery - Other,icd9_a.xlsx,ICD-9a (1979-1984)
6689,Complications of the administration of anaesthetic or other sedation in labour and delivery - Unspecified,icd9_a.xlsx,ICD-9a (1979-1984)
6690,"Other complications of labour and delivery, not elsewhere classified - Maternal distress",icd9_a.xlsx,ICD-9a (1979-1984)
6691,"Other complications of labour and delivery, not elsewhere classified - Shock during or following labour and delivery",icd9_a.xlsx,ICD-9a (1979-1984)
6692,"Other complications of labour and delivery, not elsewhere classified - Maternal hypotension syndrome",icd9_a.xlsx,ICD-9a (1979-1984)
6693,"Other complications of labour and delivery, not elsewhere classified - Acute renal failure following labour and delivery",icd9_a.xlsx,ICD-9a (1979-1984)
6694,"Other complications of labour and delivery, not elsewhere classified - Other complications of obstetrical surgery and procedures",icd9_a.xlsx,ICD-9a (1979-1984)
6695,"Other complications of labour and delivery, not elsewhere classified - Forceps or ventouse delivery without mention of indication",icd9_a.xlsx,ICD-9a (1979-1984)
6696,"Other complications of labour and delivery, not elsewhere classified - Breech extraction, without mention of indication",icd9_a.xlsx,ICD-9a (1979-1984)
6697,"Other complications of labour and delivery, not elsewhere classified - Caesarean delivery, without mention of indication",icd9_a.xlsx,ICD-9a (1979-1984)
6698,"Other complications of labour and delivery, not elsewhere classified - Other",icd9_a.xlsx,ICD-9a (1979-1984)
6699,"Other complications of labour and delivery, not elsewhere classified - Unspecified",icd9_a.xlsx,ICD-9a (1979-1984)
6700,Major puerperal infection - Major puerperal infection,icd9_a.xlsx,ICD-9a (1979-1984)
6710,Venous complications in pregnancy and the puerperium - Varicose veins of legs,icd9_a.xlsx,ICD-9a (1979-1984)
6711,Venous complications in pregnancy and the puerperium - Varicose veins of vulva and perineum,icd9_a.xlsx,ICD-9a (1979-1984)
6712,Venous complications in pregnancy and the puerperium - Superficial thrombophlebitis,icd9_a.xlsx,ICD-9a (1979-1984)
6713,"Venous complications in pregnancy and the puerperium - Deep phlebothrombosis, antepartum",icd9_a.xlsx,ICD-9a (1979-1984)
6714,"Venous complications in pregnancy and the puerperium - Deep phlebothrombosis, postpartum",icd9_a.xlsx,ICD-9a (1979-1984)
6715,Venous complications in pregnancy and the puerperium - Other phlebitis and thrombosis,icd9_a.xlsx,ICD-9a (1979-1984)
6718,Venous complications in pregnancy and the puerperium - Other,icd9_a.xlsx,ICD-9a (1979-1984)
6719,Venous complications in pregnancy and the puerperium - Unspecified,icd9_a.xlsx,ICD-9a (1979-1984)
6720,Pyrexia of unknown origin during the puerperium - Pyrexia of unknown origin during the puerperium,icd9_a.xlsx,ICD-9a (1979-1984)
6730,Obstetrical pulmonary embolism - Obstetrical air embolism,icd9_a.xlsx,ICD-9a (1979-1984)
6731,Obstetrical pulmonary embolism - Amniotic fluid embolism,icd9_a.xlsx,ICD-9a (1979-1984)
6732,Obstetrical pulmonary embolism - Obstetrical blood-clot embolism,icd9_a.xlsx,ICD-9a (1979-1984)
6733,Obstetrical pulmonary embolism - Obstetrical pyaemic and septic embolism,icd9_a.xlsx,ICD-9a (1979-1984)
6738,Obstetrical pulmonary embolism - Other,icd9_a.xlsx,ICD-9a (1979-1984)
6740,"Other and unspecified complications of the puerperium, not elsewhere classified - Cerebrovascular disorders in the puerperium",icd9_a.xlsx,ICD-9a (1979-1984)
6741,"Other and unspecified complications of the puerperium, not elsewhere classified - Disruption of caesarean wound",icd9_a.xlsx,ICD-9a (1979-1984)
6742,"Other and unspecified complications of the puerperium, not elsewhere classified - Disruption of perineal wound",icd9_a.xlsx,ICD-9a (1979-1984)
6743,"Other and unspecified complications of the puerperium, not elsewhere classified - Other complications of obstetrical surgical wounds",icd9_a.xlsx,ICD-9a (1979-1984)
6744,"Other and unspecified complications of the puerperium, not elsewhere classified - Placental polyp",icd9_a.xlsx,ICD-9a (1979-1984)
6748,"Other and unspecified complications of the puerperium, not elsewhere classified - Other",icd9_a.xlsx,ICD-9a (1979-1984)
6749,"Other and unspecified complications of the puerperium, not elsewhere classified - Unspecified",icd9_a.xlsx,ICD-9a (1979-1984)
6750,Infections of the breast and nipple associated with childbirth - Infections of nipple,icd9_a.xlsx,ICD-9a (1979-1984)
6751,Infections of the breast and nipple associated with childbirth - Abscess of breast,icd9_a.xlsx,ICD-9a (1979-1984)
6752,Infections of the breast and nipple associated with childbirth - Nonpurulent mastitis,icd9_a.xlsx,ICD-9a (1979-1984)
6758,Infections of the breast and nipple associated with childbirth - Other,icd9_a.xlsx,ICD-9a (1979-1984)
6759,Infections of the breast and nipple associated with childbirth - Unspecified,icd9_a.xlsx,ICD-9a (1979-1984)
6760,"Other disorders of the breast associated with childbirth, and disorders of lactation - Retracted nipple",icd9_a.xlsx,ICD-9a (1979-1984)
6761,"Other disorders of the breast associated with childbirth, and disorders of lactation - Cracked nipple",icd9_a.xlsx,ICD-9a (1979-1984)
6762,"Other disorders of the breast associated with childbirth, and disorders of lactation - Engorgement of breasts",icd9_a.xlsx,ICD-9a (1979-1984)
6763,"Other disorders of the breast associated with childbirth, and disorders of lactation - Other and unspecified disorder of breast",icd9_a.xlsx,ICD-9a (1979-1984)
6764,"Other disorders of the breast associated with childbirth, and disorders of lactation - Failure of lactation",icd9_a.xlsx,ICD-9a (1979-1984)
6765,"Other disorders of the breast associated with childbirth, and disorders of lactation - Suppressed lactation",icd9_a.xlsx,ICD-9a (1979-1984)
6766,"Other disorders of the breast associated with childbirth, and disorders of lactation - Galactorrhoea",icd9_a.xlsx,ICD-9a (1979-1984)
6768,"Other disorders of the breast associated with childbirth, and disorders of lactation - Other disorders of lactation",icd9_a.xlsx,ICD-9a (1979-1984)
6769,"Other disorders of the breast associated with childbirth, and disorders of lactation - Unspecified disorder of lactation",icd9_a.xlsx,ICD-9a (1979-1984)
6800,Carbuncle and furuncle - Face,icd9_a.xlsx,ICD-9a (1979-1984)
6801,Carbuncle and furuncle - Neck,icd9_a.xlsx,ICD-9a (1979-1984)
6802,Carbuncle and furuncle - Trunk,icd9_a.xlsx,ICD-9a (1979-1984)
6803,Carbuncle and furuncle - Upper arm and forearm,icd9_a.xlsx,ICD-9a (1979-1984)
6804,Carbuncle and furuncle - Hand,icd9_a.xlsx,ICD-9a (1979-1984)
6805,Carbuncle and furuncle - Buttock,icd9_a.xlsx,ICD-9a (1979-1984)
6806,"Carbuncle and furuncle - Leg, except foot",icd9_a.xlsx,ICD-9a (1979-1984)
6807,Carbuncle and furuncle - Foot,icd9_a.xlsx,ICD-9a (1979-1984)
6808,Carbuncle and furuncle - Other specified site,icd9_a.xlsx,ICD-9a (1979-1984)
6809,Carbuncle and furuncle - Unspecified site,icd9_a.xlsx,ICD-9a (1979-1984)
6810,Cellulitis and abscess of finger and toe - Finger,icd9_a.xlsx,ICD-9a (1979-1984)
6811,Cellulitis and abscess of finger and toe - Toe,icd9_a.xlsx,ICD-9a (1979-1984)
6819,Cellulitis and abscess of finger and toe - Unspecified digit,icd9_a.xlsx,ICD-9a (1979-1984)
6820,Other cellulitis and abscess - Face,icd9_a.xlsx,ICD-9a (1979-1984)
6821,Other cellulitis and abscess - Neck,icd9_a.xlsx,ICD-9a (1979-1984)
6822,Other cellulitis and abscess - Trunk,icd9_a.xlsx,ICD-9a (1979-1984)
6823,Other cellulitis and abscess - Upper arm and forearm,icd9_a.xlsx,ICD-9a (1979-1984)
6825,Other cellulitis and abscess - Buttock,icd9_a.xlsx,ICD-9a (1979-1984)
6826,"Other cellulitis and abscess - Leg, except foot",icd9_a.xlsx,ICD-9a (1979-1984)
6828,Other cellulitis and abscess - Other specified site,icd9_a.xlsx,ICD-9a (1979-1984)
6829,Other cellulitis and abscess - Unspecified site,icd9_a.xlsx,ICD-9a (1979-1984)
6830,Acute lymphadenitis - Acute lymphadenitis,icd9_a.xlsx,ICD-9a (1979-1984)
6840,Impetigo - Impetigo,icd9_a.xlsx,ICD-9a (1979-1984)
6850,Pilonidal cyst - With abscess,icd9_a.xlsx,ICD-9a (1979-1984)
6851,Pilonidal cyst - Without mention of abscess,icd9_a.xlsx,ICD-9a (1979-1984)
6860,Other local infections of skin and subcutaneous tissue - Pyoderma,icd9_a.xlsx,ICD-9a (1979-1984)
6861,Other local infections of skin and subcutaneous tissue - Pyogenic granuloma,icd9_a.xlsx,ICD-9a (1979-1984)
6868,Other local infections of skin and subcutaneous tissue - Other local infections of skin and subcutaneous tissue,icd9_a.xlsx,ICD-9a (1979-1984)
6869,Other local infections of skin and subcutaneous tissue - Unspecified local infections of skin and subcutaneous tissue,icd9_a.xlsx,ICD-9a (1979-1984)
6900,Erythematosquamous dermatosis - Erythematosquamous dermatosis,icd9_a.xlsx,ICD-9a (1979-1984)
6910,Atopic dermatitis and related conditions - Diaper or napkin rash,icd9_a.xlsx,ICD-9a (1979-1984)
6918,Atopic dermatitis and related conditions - Other,icd9_a.xlsx,ICD-9a (1979-1984)
6920,Contact dermatitis and other eczema - Due to detergents,icd9_a.xlsx,ICD-9a (1979-1984)
6921,Contact dermatitis and other eczema - Due to oils and greases,icd9_a.xlsx,ICD-9a (1979-1984)
6922,Contact dermatitis and other eczema - Due to solvents,icd9_a.xlsx,ICD-9a (1979-1984)
6923,Contact dermatitis and other eczema - Due to drugs and medicaments in contact with skin,icd9_a.xlsx,ICD-9a (1979-1984)
6924,Contact dermatitis and other eczema - Due to other chemical products,icd9_a.xlsx,ICD-9a (1979-1984)
6925,Contact dermatitis and other eczema - Due to food in contact with skin,icd9_a.xlsx,ICD-9a (1979-1984)
6926,Contact dermatitis and other eczema - Due to plants [except food],icd9_a.xlsx,ICD-9a (1979-1984)
6927,Contact dermatitis and other eczema - Due to solar radiation,icd9_a.xlsx,ICD-9a (1979-1984)
6928,Contact dermatitis and other eczema - Due to other specified agents,icd9_a.xlsx,ICD-9a (1979-1984)
6929,Contact dermatitis and other eczema - Unspecified cause,icd9_a.xlsx,ICD-9a (1979-1984)
6930,Dermatitis due to substances taken internally - Due to drugs and medicaments,icd9_a.xlsx,ICD-9a (1979-1984)
6931,Dermatitis due to substances taken internally - Due to food,icd9_a.xlsx,ICD-9a (1979-1984)
6938,Dermatitis due to substances taken internally - Due to other specified substance,icd9_a.xlsx,ICD-9a (1979-1984)
6939,Dermatitis due to substances taken internally - Due to unspecified substance,icd9_a.xlsx,ICD-9a (1979-1984)
6940,Bullous dermatoses - Dermatitis herpetiformis,icd9_a.xlsx,ICD-9a (1979-1984)
6941,Bullous dermatoses - Subcorneal pustular dermatosis,icd9_a.xlsx,ICD-9a (1979-1984)
6942,Bullous dermatoses - Juvenile dermatitis herpetiformis,icd9_a.xlsx,ICD-9a (1979-1984)
6943,Bullous dermatoses - Impetigo herpetiformis,icd9_a.xlsx,ICD-9a (1979-1984)
6944,Bullous dermatoses - Pemphigus,icd9_a.xlsx,ICD-9a (1979-1984)
6945,Bullous dermatoses - Pemphigoid,icd9_a.xlsx,ICD-9a (1979-1984)
6946,Bullous dermatoses - Benign mucous membrane pemphigoid,icd9_a.xlsx,ICD-9a (1979-1984)
6948,Bullous dermatoses - Other bullous dermatoses,icd9_a.xlsx,ICD-9a (1979-1984)
6949,Bullous dermatoses - Unspecified,icd9_a.xlsx,ICD-9a (1979-1984)
6950,Erythematous conditions - Toxic erythema,icd9_a.xlsx,ICD-9a (1979-1984)
6951,Erythematous conditions - Erythema multiforme,icd9_a.xlsx,ICD-9a (1979-1984)
6952,Erythematous conditions - Erythema nodosum,icd9_a.xlsx,ICD-9a (1979-1984)
6953,Erythematous conditions - Rosacea,icd9_a.xlsx,ICD-9a (1979-1984)
6954,Erythematous conditions - Lupus erythematosus,icd9_a.xlsx,ICD-9a (1979-1984)
6958,Erythematous conditions - Other erythematous conditions,icd9_a.xlsx,ICD-9a (1979-1984)
6959,Erythematous conditions - Unspecified,icd9_a.xlsx,ICD-9a (1979-1984)
6960,Psoriasis and similar disorders - Psoriatic arthropathy,icd9_a.xlsx,ICD-9a (1979-1984)
6961,Psoriasis and similar disorders - Other psoriasis,icd9_a.xlsx,ICD-9a (1979-1984)
6962,Psoriasis and similar disorders - Parapsoriasis,icd9_a.xlsx,ICD-9a (1979-1984)
6963,Psoriasis and similar disorders - Pityriasis rosea,icd9_a.xlsx,ICD-9a (1979-1984)
6964,Psoriasis and similar disorders - Pityriasis rubra pilaris,icd9_a.xlsx,ICD-9a (1979-1984)
6965,Psoriasis and similar disorders - Other and unspecified pityriasis,icd9_a.xlsx,ICD-9a (1979-1984)
6968,Psoriasis and similar disorders - Other,icd9_a.xlsx,ICD-9a (1979-1984)
6970,Lichen - Lichen planus,icd9_a.xlsx,ICD-9a (1979-1984)
6971,Lichen - Lichen nitidus,icd9_a.xlsx,ICD-9a (1979-1984)
6978,"Lichen - Other lichen, not elsewhere classified",icd9_a.xlsx,ICD-9a (1979-1984)
6979,Lichen - Unspecified,icd9_a.xlsx,ICD-9a (1979-1984)
6980,Pruritus and related conditions - Pruritis ani,icd9_a.xlsx,ICD-9a (1979-1984)
6981,Pruritus and related conditions - Pruritis of genital organs,icd9_a.xlsx,ICD-9a (1979-1984)
6982,Pruritus and related conditions - Prurigo,icd9_a.xlsx,ICD-9a (1979-1984)
6983,Pruritus and related conditions - Lichenification and lichen simplex chronicus,icd9_a.xlsx,ICD-9a (1979-1984)
6984,Pruritus and related conditions - Dermatitis factitia [artefacta],icd9_a.xlsx,ICD-9a (1979-1984)
6988,Pruritus and related conditions - Other pruritic conditions,icd9_a.xlsx,ICD-9a (1979-1984)
6989,Pruritus and related conditions - Unspecified,icd9_a.xlsx,ICD-9a (1979-1984)
7000,Corns and callosities - Corns and callosities,icd9_a.xlsx,ICD-9a (1979-1984)
7010,Other hypertrophic and atrophic conditions of skin - Circumscribed scleroderma,icd9_a.xlsx,ICD-9a (1979-1984)
7011,"Other hypertrophic and atrophic conditions of skin - Keratoderma, acquired",icd9_a.xlsx,ICD-9a (1979-1984)
7012,Other hypertrophic and atrophic conditions of skin - Acquired acanthosis nigricans,icd9_a.xlsx,ICD-9a (1979-1984)
