code,icd_version,original_description,harmonized_category,harmonized_category_name,classification_confidence
6353,ICD-9a (1979-1984),Legally induced abortion - Complicated by renal failure,genitourinary,Diseases of the Genitourinary System,medium
6354,ICD-9a (1979-1984),Legally induced abortion - Complicated by metabolic disorder,endocrine_metabolic,"Endocrine, Nutritional and Metabolic Diseases",medium
6355,ICD-9a (1979-1984),Legally induced abortion - Complicated by shock,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6356,ICD-9a (1979-1984),Legally induced abortion - Complicated by embolism,circulatory,Diseases of the Circulatory System,medium
6357,ICD-9a (1979-1984),Legally induced abortion - With other specified complications,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6358,ICD-9a (1979-1984),Legally induced abortion - With unspecified complications,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6359,ICD-9a (1979-1984),Legally induced abortion - Without mention of complication,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6360,ICD-9a (1979-1984),Illegally induced abortion - Complicated by genital tract and pelvic infection,infectious_diseases,Infectious and Parasitic Diseases,medium
6361,ICD-9a (1979-1984),Illegally induced abortion - Complicated by delayed or excessive haemorrhage,circulatory,Diseases of the Circulatory System,medium
6362,ICD-9a (1979-1984),Illegally induced abortion - Complicated by damage to pelvic organs and tissues,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6363,ICD-9a (1979-1984),Illegally induced abortion - Complicated by renal failure,genitourinary,Diseases of the Genitourinary System,medium
6364,ICD-9a (1979-1984),Illegally induced abortion - Complicated by metabolic disorder,endocrine_metabolic,"Endocrine, Nutritional and Metabolic Diseases",medium
6365,ICD-9a (1979-1984),Illegally induced abortion - Complicated by shock,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6366,ICD-9a (1979-1984),Illegally induced abortion - Complicated by embolism,circulatory,Diseases of the Circulatory System,medium
6367,ICD-9a (1979-1984),Illegally induced abortion - With other specified complications,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6368,ICD-9a (1979-1984),Illegally induced abortion - With unspecified complications,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6369,ICD-9a (1979-1984),Illegally induced abortion - Without mention of complication,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6370,ICD-9a (1979-1984),Unspecified abortion - Complicated by genital tract and pelvic infection,infectious_diseases,Infectious and Parasitic Diseases,medium
6371,ICD-9a (1979-1984),Unspecified abortion - Complicated by delayed or excessive haemorrhage,circulatory,Diseases of the Circulatory System,medium
6372,ICD-9a (1979-1984),Unspecified abortion - Complicated by damage to pelvic organs and tissues,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6373,ICD-9a (1979-1984),Unspecified abortion - Complicated by renal failure,genitourinary,Diseases of the Genitourinary System,medium
6374,ICD-9a (1979-1984),Unspecified abortion - Complicated by metabolic  disorder,endocrine_metabolic,"Endocrine, Nutritional and Metabolic Diseases",medium
6375,ICD-9a (1979-1984),Unspecified abortion - Complicated by shock,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6376,ICD-9a (1979-1984),Unspecified abortion - Complicated by embolism,circulatory,Diseases of the Circulatory System,medium
6377,ICD-9a (1979-1984),Unspecified abortion - With other specified complications,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6378,ICD-9a (1979-1984),Unspecified abortion - With unspecified complications,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6379,ICD-9a (1979-1984),Unspecified abortion - Without mention of complication,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6380,ICD-9a (1979-1984),Failed attempted abortion - Complicated by genital tract and pelvic infection,infectious_diseases,Infectious and Parasitic Diseases,medium
6381,ICD-9a (1979-1984),Failed attempted abortion - Complicated by delayed or excessive haemorrhage,circulatory,Diseases of the Circulatory System,medium
6382,ICD-9a (1979-1984),Failed attempted abortion - Complicated by damage to pelvic organs and tissues,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6383,ICD-9a (1979-1984),Failed attempted abortion - Complicated by renal failure,genitourinary,Diseases of the Genitourinary System,medium
6384,ICD-9a (1979-1984),Failed attempted abortion - Complicated by metabolic disorder,endocrine_metabolic,"Endocrine, Nutritional and Metabolic Diseases",medium
6385,ICD-9a (1979-1984),Failed attempted abortion - Complicated by shock,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6386,ICD-9a (1979-1984),Failed attempted abortion - Complicated by embolism,circulatory,Diseases of the Circulatory System,medium
6387,ICD-9a (1979-1984),Failed attempted abortion - With other specified complications,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6388,ICD-9a (1979-1984),Failed attempted abortion - With unspecified complications,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6389,ICD-9a (1979-1984),Failed attempted abortion - Without mention of complication,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6390,ICD-9a (1979-1984),Complications following abortion and ectopic and molar pregnancies - Genital tract and pelvic infection,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",high
6391,ICD-9a (1979-1984),Complications following abortion and ectopic and molar pregnancies - Delayed or excessive haemorrhage,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",high
6392,ICD-9a (1979-1984),Complications following abortion and ectopic and molar pregnancies - Damage to pelvic organs and tissues,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",high
6393,ICD-9a (1979-1984),Complications following abortion and ectopic and molar pregnancies - Renal failure,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",high
6394,ICD-9a (1979-1984),Complications following abortion and ectopic and molar pregnancies - Metabolic disorders,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",high
6395,ICD-9a (1979-1984),Complications following abortion and ectopic and molar pregnancies - Shock,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",high
6396,ICD-9a (1979-1984),Complications following abortion and ectopic and molar pregnancies - Embolism,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",high
6398,ICD-9a (1979-1984),Complications following abortion and ectopic and molar pregnancies - Other specified complications,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",high
6399,ICD-9a (1979-1984),Complications following abortion and ectopic and molar pregnancies - Unspecified complications following conditions classifiable to 630-638,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",high
6400,ICD-9a (1979-1984),Haemorrhage in early pregnancy - Threatened abortion,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",high
6408,ICD-9a (1979-1984),Haemorrhage in early pregnancy - Other,eye_ear,Diseases of Eye and Ear,medium
6409,ICD-9a (1979-1984),Haemorrhage in early pregnancy - Unspecified,eye_ear,Diseases of Eye and Ear,medium
6410,ICD-9a (1979-1984),"Antepartum haemorrhage, abruptio placentae, and placenta praevia - Placenta praevia without haemorrhage",circulatory,Diseases of the Circulatory System,medium
6411,ICD-9a (1979-1984),"Antepartum haemorrhage, abruptio placentae, and placenta praevia - Haemorrhage from placenta praevia",circulatory,Diseases of the Circulatory System,medium
6412,ICD-9a (1979-1984),"Antepartum haemorrhage, abruptio placentae, and placenta praevia - Premature separation of placenta",circulatory,Diseases of the Circulatory System,medium
6413,ICD-9a (1979-1984),"Antepartum haemorrhage, abruptio placentae, and placenta praevia - Antepartum haemorrhage associated with coagulation defects",circulatory,Diseases of the Circulatory System,medium
6418,ICD-9a (1979-1984),"Antepartum haemorrhage, abruptio placentae, and placenta praevia - Other antepartum haemorrhage",circulatory,Diseases of the Circulatory System,medium
6419,ICD-9a (1979-1984),"Antepartum haemorrhage, abruptio placentae, and placenta praevia - Unspecified antepartum haemorrhage",circulatory,Diseases of the Circulatory System,medium
6420,ICD-9a (1979-1984),"Hypertension complicating pregnancy, childbirth and the puerperium - Benign essential hypertension complicating pregnancy, childbirth and the puerperium",pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",high
6421,ICD-9a (1979-1984),"Hypertension complicating pregnancy, childbirth and the puerperium - Hypertension secondary to renal disease, complicating pregnancy, childbirth and the puerperium",pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",high
6422,ICD-9a (1979-1984),"Hypertension complicating pregnancy, childbirth and the puerperium - Other pre-existing hypertension complicating pregnancy, childbirth and the puerperium",pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",high
6423,ICD-9a (1979-1984),"Hypertension complicating pregnancy, childbirth and the puerperium - Transient hypertension of pregnancy",pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",high
6424,ICD-9a (1979-1984),"Hypertension complicating pregnancy, childbirth and the puerperium - Mild or unspecified pre-eclampsia",pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",high
6425,ICD-9a (1979-1984),"Hypertension complicating pregnancy, childbirth and the puerperium - Severe pre-eclampsia",pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",high
6426,ICD-9a (1979-1984),"Hypertension complicating pregnancy, childbirth and the puerperium - Eclampsia",pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",high
6427,ICD-9a (1979-1984),"Hypertension complicating pregnancy, childbirth and the puerperium - Pre-eclampsia or eclampsia superimposed on pre-existing hypertension",pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",high
6429,ICD-9a (1979-1984),"Hypertension complicating pregnancy, childbirth and the puerperium - Unspecified hypertension complicating pregnancy, childbirth and the puerperium",pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",high
6430,ICD-9a (1979-1984),Excessive vomiting in pregnancy - Mild hyperemesis gravidarum,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6431,ICD-9a (1979-1984),Excessive vomiting in pregnancy - Hyperemesis gravidarum with metabolic disturbance,endocrine_metabolic,"Endocrine, Nutritional and Metabolic Diseases",medium
6432,ICD-9a (1979-1984),Excessive vomiting in pregnancy - Late vomiting of pregnancy,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6438,ICD-9a (1979-1984),Excessive vomiting in pregnancy - Other vomiting complicating pregnancy,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6439,ICD-9a (1979-1984),Excessive vomiting in pregnancy - Unspecified vomiting of pregnancy,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6440,ICD-9a (1979-1984),Early or threatened labour - Threatened labour,eye_ear,Diseases of Eye and Ear,medium
6441,ICD-9a (1979-1984),Early or threatened labour - Early onset of delivery,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",high
6450,ICD-9a (1979-1984),Prolonged pregnancy - Prolonged pregnancy,pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6460,ICD-9a (1979-1984),"Other complications of pregnancy, not elsewhere classified - Papyraceous fetus",pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6461,ICD-9a (1979-1984),"Other complications of pregnancy, not elsewhere classified - Oedema or excessive weight gain in pregnancy, without mention of hypertension",circulatory,Diseases of the Circulatory System,medium
6462,ICD-9a (1979-1984),"Other complications of pregnancy, not elsewhere classified - Unspecified renal disease in pregnancy, without mention of hypertension",circulatory,Diseases of the Circulatory System,medium
6463,ICD-9a (1979-1984),"Other complications of pregnancy, not elsewhere classified - Habitual aborter",pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6464,ICD-9a (1979-1984),"Other complications of pregnancy, not elsewhere classified - Peripheral neuritis in pregnancy",nervous_system,Diseases of the Nervous System,medium
6465,ICD-9a (1979-1984),"Other complications of pregnancy, not elsewhere classified - Asymptomatic bacteriuria in pregnancy",pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6466,ICD-9a (1979-1984),"Other complications of pregnancy, not elsewhere classified - Infections of genitourinary tract in pregnancy",infectious_diseases,Infectious and Parasitic Diseases,medium
6467,ICD-9a (1979-1984),"Other complications of pregnancy, not elsewhere classified - Liver disorders in pregnancy",digestive,Diseases of the Digestive System,medium
6468,ICD-9a (1979-1984),"Other complications of pregnancy, not elsewhere classified - Other specified complications of pregnancy",pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6469,ICD-9a (1979-1984),"Other complications of pregnancy, not elsewhere classified - Unspecified complication of pregnancy",pregnancy_childbirth,"Pregnancy, Childbirth and Puerperium",medium
6470,ICD-9a (1979-1984),"Infective and parasitic conditions in the mother classifiable elsewhere but complicating pregnancy, childbirth and the puerperium - Syphilis",infectious_diseases,Infectious and Parasitic Diseases,high
6471,ICD-9a (1979-1984),"Infective and parasitic conditions in the mother classifiable elsewhere but complicating pregnancy, childbirth and the puerperium - Gonorrhoea",infectious_diseases,Infectious and Parasitic Diseases,high
