year,sex,age_group,deaths,population_age_group,mortality_rate_per_100k_age_group_population,mortality_rate_per_100k,denominator_label
1978,Male,55-64,49976,2653400,1883.4702645662169,1883.4702645662169,age group population
1978,Female,65-74,65411,2604000,2511.9431643625194,2511.9431643625194,age group population
1978,Male,65-74,97194,1999700,4860.429064359654,4860.429064359654,age group population
1978,Female,75-84,102058,1463600,6973.08007652364,6973.08007652364,age group population
1978,Male,75-84,82067,741500,11067.70060687795,11067.70060687795,age group population
1978,Female,85+,70149,385100,18215.788106985197,18215.788106985197,age group population
1978,Male,85+,27751,121900,22765.38146021329,22765.38146021329,age group population
1979,Female,0-4,3974,1424200,279.03384356129754,279.03384356129754,age group population
1979,Male,0-4,5372,1502100,357.63264762665597,357.63264762665597,age group population
1979,Female,5-14,754,3674900,20.51756510381235,20.51756510381235,age group population
1979,Male,5-14,1207,3883700,31.078610603290674,31.078610603290674,age group population
1979,Female,15-24,1257,3688900,34.075198568679006,34.075198568679006,age group population
1979,Male,15-24,3376,3839500,87.9281156400573,87.9281156400573,age group population
1979,Female,25-34,1938,3514500,55.142979086641056,55.142979086641056,age group population
1979,Male,25-34,3426,3585900,95.54086840123819,95.54086840123819,age group population
1979,Female,35-44,3868,2870200,134.76412793533552,134.76412793533552,age group population
1979,Male,35-44,5822,2940900,197.96660886123294,197.96660886123294,age group population
1979,Female,45-54,11671,2824600,413.191248318346,413.191248318346,age group population
1979,Male,45-54,18607,2810300,662.1001316585418,662.1001316585418,age group population
1979,Female,55-64,28624,2895300,988.6367561219907,988.6367561219907,age group population
1979,Male,55-64,49586,2643600,1875.6998032985323,1875.6998032985323,age group population
1979,Female,65-74,65646,2615300,2510.0753259664284,2510.0753259664284,age group population
1979,Male,65-74,96764,2016200,4799.325463743677,4799.325463743677,age group population
1979,Female,75-84,104807,1495300,7009.095164849863,7009.095164849863,age group population
1979,Male,75-84,85091,767600,11085.330901511203,11085.330901511203,age group population
1979,Female,85+,72618,391900,18529.726971166114,18529.726971166114,age group population
1979,Male,85+,28611,123300,23204.379562043796,23204.379562043796,age group population
1980,Female,0-4,3946,1438600,274.29445294035867,274.29445294035867,age group population
1980,Male,0-4,5139,1516800,338.80537974683546,338.80537974683546,age group population
1980,Female,5-14,722,3565000,20.252454417952315,20.252454417952315,age group population
1980,Male,5-14,1063,3762300,28.253993567764397,28.253993567764397,age group population
1980,Female,15-24,1363,3784800,36.012470936377085,36.012470936377085,age group population
1980,Male,15-24,3358,3936900,85.29553709771648,85.29553709771648,age group population
1980,Female,25-34,1861,3515700,52.933981852831586,52.933981852831586,age group population
1980,Male,25-34,3203,3578800,89.49927349949704,89.49927349949704,age group population
1980,Female,35-44,3771,2921800,129.06427544664248,129.06427544664248,age group population
1980,Male,35-44,5710,2988400,191.07214562976844,191.07214562976844,age group population
1980,Female,45-54,10757,2793700,385.0449225042059,385.0449225042059,age group population
1980,Male,45-54,17693,2786100,635.0454039697067,635.0454039697067,age group population
1980,Female,55-64,27857,2872900,969.647394618678,969.647394618678,age group population
1980,Male,55-64,48053,2635800,1823.0897640185144,1823.0897640185144,age group population
1980,Female,65-74,64087,2619800,2446.2554393465152,2446.2554393465152,age group population
1980,Male,65-74,94188,2028400,4643.462827844606,4643.462827844606,age group population
1980,Female,75-84,102728,1532200,6704.607753556977,6704.607753556977,age group population
1980,Male,75-84,85300,795400,10724.163942670355,10724.163942670355,age group population
1980,Female,85+,72424,403000,17971.2158808933,17971.2158808933,age group population
1980,Male,85+,28162,126600,22244.865718799367,22244.865718799367,age group population
1981,Female,0-4,3431,1463500,234.43799111718482,234.43799111718482,age group population
1981,Male,0-4,4770,1542000,309.33852140077823,309.33852140077823,age group population
1981,Female,5-14,670,3446400,19.4405756731662,19.4405756731662,age group population
1981,Male,5-14,1020,3638600,28.032759852690596,28.032759852690596,age group population
1981,Female,15-24,1292,3862700,33.448106246925725,33.448106246925725,age group population
1981,Male,15-24,3310,4010800,82.52717662311758,82.52717662311758,age group population
1981,Female,25-34,1821,3517200,51.7741385192767,51.7741385192767,age group population
1981,Male,25-34,3181,3569100,89.12611022386595,89.12611022386595,age group population
1981,Female,35-44,3742,2972100,125.90424279129236,125.90424279129236,age group population
1981,Male,35-44,5535,3023900,183.04176725420814,183.04176725420814,age group population
1981,Female,45-54,10513,2767900,379.8186350662957,379.8186350662957,age group population
1981,Male,45-54,16889,2763800,611.0789492727404,611.0789492727404,age group population
1981,Female,55-64,27211,2866700,949.2098929082221,949.2098929082221,age group population
1981,Male,55-64,46858,2641300,1774.0506568735093,1774.0506568735093,age group population
1981,Female,65-74,62762,2599300,2414.573154310776,2414.573154310776,age group population
1981,Male,65-74,92189,2019800,4564.26378849391,4564.26378849391,age group population
1981,Female,75-84,103554,1563800,6621.946540478322,6621.946540478322,age group population
1981,Male,75-84,86774,824800,10520.611057225993,10520.611057225993,age group population
1981,Female,85+,73872,414600,17817.65557163531,17817.65557163531,age group population
1981,Male,85+,28496,126000,22615.873015873018,22615.873015873018,age group population
1982,Female,0-4,3346,1491600,224.32287476535262,224.32287476535262,age group population
1982,Male,0-4,4566,1569900,290.84655073571565,290.84655073571565,age group population
1982,Female,5-14,606,3318500,18.261262618653006,18.261262618653006,age group population
1982,Male,5-14,937,3498700,26.781375939634724,26.781375939634724,age group population
1982,Female,15-24,1260,3914000,32.192130812468065,32.192130812468065,age group population
1982,Male,15-24,3337,4054600,82.30158338677059,82.30158338677059,age group population
1982,Female,25-34,1781,3425800,51.98785685095452,51.98785685095452,age group population
1982,Male,25-34,3122,3463600,90.13742926434924,90.13742926434924,age group population
1982,Female,35-44,3708,3105700,119.393373474579,119.393373474579,age group population
1982,Male,35-44,5526,3150200,175.41743381372612,175.41743381372612,age group population
1982,Female,45-54,9990,2751000,363.14067611777534,363.14067611777534,age group population
1982,Male,45-54,16144,2751700,586.6918632118327,586.6918632118327,age group population
1982,Female,55-64,27751,2875900,964.9501025765848,964.9501025765848,age group population
1982,Male,55-64,46521,2660800,1748.383944678292,1748.383944678292,age group population
1982,Female,65-74,62221,2556400,2433.9305273040213,2433.9305273040213,age group population
1982,Male,65-74,91079,1989700,4577.5242498869175,4577.5242498869175,age group population
1982,Female,75-84,104745,1595900,6563.381164233348,6563.381164233348,age group population
1982,Male,75-84,89940,852200,10553.860596104201,10553.860596104201,age group population
1982,Female,85+,76287,427600,17840.73900841908,17840.73900841908,age group population
1982,Male,85+,28994,128300,22598.59703819174,22598.59703819174,age group population
1983,Female,0-4,3216,1519200,211.69036334913113,211.69036334913113,age group population
1983,Male,0-4,4258,1597200,266.59153518657655,266.59153518657655,age group population
1983,Female,5-14,601,3209100,18.727992271976564,18.727992271976564,age group population
1983,Male,5-14,905,3382400,26.756149479659413,26.756149479659413,age group population
1983,Female,15-24,1226,3955200,30.99716828478964,30.99716828478964,age group population
1983,Male,15-24,3215,4087900,78.6467379339025,78.6467379339025,age group population
1983,Female,25-34,1655,3387300,48.85897322351135,48.85897322351135,age group population
1983,Male,25-34,3071,3428700,89.5674745530376,89.5674745530376,age group population
1983,Female,35-44,3708,3203300,115.75562700964632,115.75562700964632,age group population
1983,Male,35-44,5581,3239200,172.29562855025932,172.29562855025932,age group population
1983,Female,45-54,9786,2744800,356.52870883124456,356.52870883124456,age group population
1983,Male,45-54,15632,2750800,568.2710484222772,568.2710484222772,age group population
1983,Female,55-64,27792,2906900,956.0700402490626,956.0700402490626,age group population
1983,Male,55-64,47315,2699700,1752.6021409786274,1752.6021409786274,age group population
1983,Female,65-74,59913,2485500,2410.5009052504524,2410.5009052504524,age group population
1983,Male,65-74,88622,1934600,4580.895275509149,4580.895275509149,age group population
1983,Female,75-84,104844,1632100,6423.871086330495,6423.871086330495,age group population
1983,Male,75-84,91531,881500,10383.550765740216,10383.550765740216,age group population
1983,Female,85+,77448,440300,17589.825119236884,17589.825119236884,age group population
1983,Male,85+,29289,131100,22340.96109839817,22340.96109839817,age group population
1984,Female,0-4,3048,1526300,199.6986175719059,199.6986175719059,age group population
1984,Male,0-4,4053,1602200,252.964673573836,252.964673573836,age group population
1984,Female,5-14,562,3130200,17.95412433710306,17.95412433710306,age group population
1984,Male,5-14,849,3299600,25.73039156261365,25.73039156261365,age group population
1984,Female,15-24,1196,3978100,30.06460370528644,30.06460370528644,age group population
1984,Male,15-24,3212,4106900,78.2098419732645,78.2098419732645,age group population
1984,Female,25-34,1676,3398100,49.32167976222006,49.32167976222006,age group population
1984,Male,25-34,3033,3446600,87.99976788719317,87.99976788719317,age group population
1984,Female,35-44,3658,3276200,111.65374519260119,111.65374519260119,age group population
1984,Male,35-44,5512,3311900,166.43014583773663,166.43014583773663,age group population
1984,Female,45-54,9343,2740000,340.985401459854,340.985401459854,age group population
1984,Male,45-54,15113,2750100,549.5436529580743,549.5436529580743,age group population
1984,Female,55-64,27764,2933200,946.5430246829401,946.5430246829401,age group population
1984,Male,55-64,46904,2731200,1717.3403632103107,1717.3403632103107,age group population
1984,Female,65-74,57813,2423600,2385.4183858722563,2385.4183858722563,age group population
1984,Male,65-74,83728,1890300,4429.34983864995,4429.34983864995,age group population
1984,Female,75-84,102744,1666100,6166.736690474761,6166.736690474761,age group population
1984,Male,75-84,90983,910500,9992.641405820978,9992.641405820978,age group population
1984,Female,85+,76720,456600,16802.45291283399,16802.45291283399,age group population
1984,Male,85+,28970,135400,21395.86410635155,21395.86410635155,age group population
1985,Female,0-4,3128,1534900,203.7917779659913,203.7917779659913,age group population
1985,Male,0-4,4148,1610300,257.5917530894864,257.5917530894864,age group population
1985,Female,5-14,568,3084300,18.41584800440943,18.41584800440943,age group population
1985,Male,5-14,831,3248800,25.578675203151935,25.578675203151935,age group population
1985,Female,15-24,1174,3983900,29.46861115991867,29.46861115991867,age group population
1985,Male,15-24,3112,4105100,75.80814109278703,75.80814109278703,age group population
1985,Female,25-34,1583,3437000,46.05760837940064,46.05760837940064,age group population
1985,Male,25-34,2953,3484000,84.75889781859931,84.75889781859931,age group population
1985,Female,35-44,3803,3344900,113.69547669586534,113.69547669586534,age group population
1985,Male,35-44,5776,3371600,171.31332305137028,171.31332305137028,age group population
