year,cause,cause_description,sex,age,deaths
1907,870.0,Chorea,Male,T75-84,4
1907,880.0,Epilepsy,Female,01-04,33
1907,880.0,Epilepsy,Female,05-09,47
1907,880.0,Epilepsy,Female,10-14,42
1907,880.0,Epilepsy,Female,15-19,75
1907,880.0,Epilepsy,Female,20-24,102
1907,880.0,Epilepsy,Female,85+,10
1907,880.0,Epilepsy,Female,<1,20
1907,880.0,Epilepsy,Female,T25-34,222
1907,880.0,Epilepsy,Female,T35-44,226
1907,880.0,Epilepsy,Female,T45-54,205
1907,880.0,Epilepsy,Female,T55-64,163
1907,880.0,Epilepsy,Female,T65-74,137
1907,880.0,Epilepsy,Female,T75-84,60
1907,880.0,Epilepsy,Male,01-04,47
1907,880.0,Epilepsy,Male,05-09,39
1907,880.0,Epilepsy,Male,10-14,73
1907,880.0,Epilepsy,Male,15-19,94
1907,880.0,Epilepsy,Male,20-24,143
1907,880.0,Epilepsy,Male,85+,7
1907,880.0,Epilepsy,Male,<1,43
1907,880.0,Epilepsy,Male,T25-34,232
1907,880.0,Epilepsy,Male,T35-44,201
1907,880.0,Epilepsy,Male,T45-54,201
1907,880.0,Epilepsy,Male,T55-64,171
1907,880.0,Epilepsy,Male,T65-74,145
1907,880.0,Epilepsy,Male,T75-84,62
1907,890.0,Convulsions,Female,01-04,681
1907,890.0,Convulsions,Female,05-09,39
1907,890.0,Convulsions,Female,10-14,4
1907,890.0,Convulsions,Female,15-19,1
1907,890.0,Convulsions,Female,<1,4290
1907,890.0,Convulsions,Female,T35-44,1
1907,890.0,Convulsions,Female,T65-74,1
1907,890.0,Convulsions,Male,01-04,648
1907,890.0,Convulsions,Male,05-09,33
1907,890.0,Convulsions,Male,10-14,1
1907,890.0,Convulsions,Male,<1,5860
1907,890.0,Convulsions,Male,T35-44,1
1907,890.0,Convulsions,Male,T45-54,2
1907,90.0,Typhus,Female,15-19,1
1907,90.0,Typhus,Female,20-24,1
1907,90.0,Typhus,Female,T25-34,4
1907,90.0,Typhus,Female,T35-44,2
1907,90.0,Typhus,Female,T45-54,1
1907,90.0,Typhus,Female,T55-64,2
1907,90.0,Typhus,Male,05-09,1
1907,90.0,Typhus,Male,10-14,1
1907,90.0,Typhus,Male,20-24,2
1907,90.0,Typhus,Male,T25-34,4
1907,90.0,Typhus,Male,T35-44,2
1907,90.0,Typhus,Male,T45-54,3
1907,900.0,Laryngismus stridulus,Female,01-04,51
1907,900.0,Laryngismus stridulus,Female,05-09,12
1907,900.0,Laryngismus stridulus,Female,<1,61
1907,900.0,Laryngismus stridulus,Male,01-04,70
1907,900.0,Laryngismus stridulus,Male,05-09,14
1907,900.0,Laryngismus stridulus,Male,<1,107
1907,910.0,Locomotor ataxy,Female,20-24,1
1907,910.0,Locomotor ataxy,Female,85+,1
1907,910.0,Locomotor ataxy,Female,T25-34,8
1907,910.0,Locomotor ataxy,Female,T35-44,18
1907,910.0,Locomotor ataxy,Female,T45-54,36
1907,910.0,Locomotor ataxy,Female,T55-64,37
1907,910.0,Locomotor ataxy,Female,T65-74,21
1907,910.0,Locomotor ataxy,Female,T75-84,1
1907,910.0,Locomotor ataxy,Male,85+,2
1907,910.0,Locomotor ataxy,Male,T25-34,15
1907,910.0,Locomotor ataxy,Male,T35-44,78
1907,910.0,Locomotor ataxy,Male,T45-54,123
1907,910.0,Locomotor ataxy,Male,T55-64,152
1907,910.0,Locomotor ataxy,Male,T65-74,74
1907,910.0,Locomotor ataxy,Male,T75-84,17
1907,920.0,"Paraplegia, diseases of cord",Female,01-04,34
1907,920.0,"Paraplegia, diseases of cord",Female,05-09,8
1907,920.0,"Paraplegia, diseases of cord",Female,10-14,9
1907,920.0,"Paraplegia, diseases of cord",Female,15-19,17
1907,920.0,"Paraplegia, diseases of cord",Female,20-24,25
1907,920.0,"Paraplegia, diseases of cord",Female,85+,7
1907,920.0,"Paraplegia, diseases of cord",Female,<1,15
1907,920.0,"Paraplegia, diseases of cord",Female,T25-34,76
1907,920.0,"Paraplegia, diseases of cord",Female,T35-44,109
1907,920.0,"Paraplegia, diseases of cord",Female,T45-54,143
1907,920.0,"Paraplegia, diseases of cord",Female,T55-64,212
1907,920.0,"Paraplegia, diseases of cord",Female,T65-74,216
1907,920.0,"Paraplegia, diseases of cord",Female,T75-84,82
1907,920.0,"Paraplegia, diseases of cord",Male,01-04,37
1907,920.0,"Paraplegia, diseases of cord",Male,05-09,20
1907,920.0,"Paraplegia, diseases of cord",Male,10-14,12
1907,920.0,"Paraplegia, diseases of cord",Male,15-19,23
1907,920.0,"Paraplegia, diseases of cord",Male,20-24,23
1907,920.0,"Paraplegia, diseases of cord",Male,85+,6
1907,920.0,"Paraplegia, diseases of cord",Male,<1,15
1907,920.0,"Paraplegia, diseases of cord",Male,T25-34,72
1907,920.0,"Paraplegia, diseases of cord",Male,T35-44,114
1907,920.0,"Paraplegia, diseases of cord",Male,T45-54,149
1907,920.0,"Paraplegia, diseases of cord",Male,T55-64,262
1907,920.0,"Paraplegia, diseases of cord",Male,T65-74,212
1907,920.0,"Paraplegia, diseases of cord",Male,T75-84,85
1907,930.0,"Neuritis, peripheral, polyneuritis",Female,01-04,1
1907,930.0,"Neuritis, peripheral, polyneuritis",Female,05-09,2
1907,930.0,"Neuritis, peripheral, polyneuritis",Female,20-24,3
1907,930.0,"Neuritis, peripheral, polyneuritis",Female,T25-34,31
1907,930.0,"Neuritis, peripheral, polyneuritis",Female,T35-44,98
1907,930.0,"Neuritis, peripheral, polyneuritis",Female,T45-54,82
1907,930.0,"Neuritis, peripheral, polyneuritis",Female,T55-64,81
1907,930.0,"Neuritis, peripheral, polyneuritis",Female,T65-74,29
1907,930.0,"Neuritis, peripheral, polyneuritis",Female,T75-84,8
1907,930.0,"Neuritis, peripheral, polyneuritis",Male,01-04,2
1907,930.0,"Neuritis, peripheral, polyneuritis",Male,10-14,1
1907,930.0,"Neuritis, peripheral, polyneuritis",Male,20-24,2
1907,930.0,"Neuritis, peripheral, polyneuritis",Male,85+,2
1907,930.0,"Neuritis, peripheral, polyneuritis",Male,T25-34,17
1907,930.0,"Neuritis, peripheral, polyneuritis",Male,T35-44,26
1907,930.0,"Neuritis, peripheral, polyneuritis",Male,T45-54,24
1907,930.0,"Neuritis, peripheral, polyneuritis",Male,T55-64,38
1907,930.0,"Neuritis, peripheral, polyneuritis",Male,T65-74,22
1907,930.0,"Neuritis, peripheral, polyneuritis",Male,T75-84,6
1907,940.0,Brain tumour (not specific),Female,01-04,8
1907,940.0,Brain tumour (not specific),Female,05-09,27
1907,940.0,Brain tumour (not specific),Female,10-14,13
1907,940.0,Brain tumour (not specific),Female,15-19,15
1907,940.0,Brain tumour (not specific),Female,20-24,22
1907,940.0,Brain tumour (not specific),Female,<1,2
1907,940.0,Brain tumour (not specific),Female,T25-34,50
1907,940.0,Brain tumour (not specific),Female,T35-44,62
1907,940.0,Brain tumour (not specific),Female,T45-54,76
1907,940.0,Brain tumour (not specific),Female,T55-64,67
1907,940.0,Brain tumour (not specific),Female,T65-74,22
1907,940.0,Brain tumour (not specific),Female,T75-84,6
1907,940.0,Brain tumour (not specific),Male,01-04,12
1907,940.0,Brain tumour (not specific),Male,05-09,14
1907,940.0,Brain tumour (not specific),Male,10-14,24
1907,940.0,Brain tumour (not specific),Male,15-19,18
1907,940.0,Brain tumour (not specific),Male,20-24,18
1907,940.0,Brain tumour (not specific),Male,85+,1
1907,940.0,Brain tumour (not specific),Male,<1,1
1907,940.0,Brain tumour (not specific),Male,T25-34,69
1907,940.0,Brain tumour (not specific),Male,T35-44,87
1907,940.0,Brain tumour (not specific),Male,T45-54,63
1907,940.0,Brain tumour (not specific),Male,T55-64,45
1907,940.0,Brain tumour (not specific),Male,T65-74,30
1907,940.0,Brain tumour (not specific),Male,T75-84,1
1907,950.0,Other diseases of nervous system,Female,01-04,31
1907,950.0,Other diseases of nervous system,Female,05-09,12
1907,950.0,Other diseases of nervous system,Female,10-14,10
1907,950.0,Other diseases of nervous system,Female,15-19,21
1907,950.0,Other diseases of nervous system,Female,20-24,14
1907,950.0,Other diseases of nervous system,Female,85+,73
1907,950.0,Other diseases of nervous system,Female,<1,37
1907,950.0,Other diseases of nervous system,Female,T25-34,40
1907,950.0,Other diseases of nervous system,Female,T35-44,89
1907,950.0,Other diseases of nervous system,Female,T45-54,122
1907,950.0,Other diseases of nervous system,Female,T55-64,236
1907,950.0,Other diseases of nervous system,Female,T65-74,410
1907,950.0,Other diseases of nervous system,Female,T75-84,335
1907,950.0,Other diseases of nervous system,Male,01-04,40
1907,950.0,Other diseases of nervous system,Male,05-09,12
1907,950.0,Other diseases of nervous system,Male,10-14,13
1907,950.0,Other diseases of nervous system,Male,15-19,18
1907,950.0,Other diseases of nervous system,Male,20-24,13
1907,950.0,Other diseases of nervous system,Male,85+,51
1907,950.0,Other diseases of nervous system,Male,<1,43
1907,950.0,Other diseases of nervous system,Male,T25-34,38
1907,950.0,Other diseases of nervous system,Male,T35-44,63
1907,950.0,Other diseases of nervous system,Male,T45-54,140
1907,950.0,Other diseases of nervous system,Male,T55-64,279
1907,950.0,Other diseases of nervous system,Male,T65-74,424
1907,950.0,Other diseases of nervous system,Male,T75-84,248
1907,960.0,"Otitis, mastoid disease",Female,01-04,95
1907,960.0,"Otitis, mastoid disease",Female,05-09,64
1907,960.0,"Otitis, mastoid disease",Female,10-14,61
1907,960.0,"Otitis, mastoid disease",Female,15-19,49
1907,960.0,"Otitis, mastoid disease",Female,20-24,22
1907,960.0,"Otitis, mastoid disease",Female,<1,112
1907,960.0,"Otitis, mastoid disease",Female,T25-34,28
1907,960.0,"Otitis, mastoid disease",Female,T35-44,24
1907,960.0,"Otitis, mastoid disease",Female,T45-54,26
1907,960.0,"Otitis, mastoid disease",Female,T55-64,12
1907,960.0,"Otitis, mastoid disease",Female,T65-74,11
1907,960.0,"Otitis, mastoid disease",Female,T75-84,3
1907,960.0,"Otitis, mastoid disease",Male,01-04,121
1907,960.0,"Otitis, mastoid disease",Male,05-09,69
1907,960.0,"Otitis, mastoid disease",Male,10-14,50
1907,960.0,"Otitis, mastoid disease",Male,15-19,61
1907,960.0,"Otitis, mastoid disease",Male,20-24,48
1907,960.0,"Otitis, mastoid disease",Male,<1,102
1907,960.0,"Otitis, mastoid disease",Male,T25-34,63
1907,960.0,"Otitis, mastoid disease",Male,T35-44,41
1907,960.0,"Otitis, mastoid disease",Male,T45-54,20
1907,960.0,"Otitis, mastoid disease",Male,T55-64,13
1907,960.0,"Otitis, mastoid disease",Male,T65-74,9
1907,960.0,"Otitis, mastoid disease",Male,T75-84,4
1907,970.0,"Epistaxis, diseases of nose",Female,01-04,4
1907,970.0,"Epistaxis, diseases of nose",Female,05-09,2
1907,970.0,"Epistaxis, diseases of nose",Female,10-14,3
1907,970.0,"Epistaxis, diseases of nose",Female,15-19,3
1907,970.0,"Epistaxis, diseases of nose",Female,20-24,1
1907,970.0,"Epistaxis, diseases of nose",Female,85+,1
1907,970.0,"Epistaxis, diseases of nose",Female,<1,7
1907,970.0,"Epistaxis, diseases of nose",Female,T25-34,3
1907,970.0,"Epistaxis, diseases of nose",Female,T35-44,3
1907,970.0,"Epistaxis, diseases of nose",Female,T45-54,2
1907,970.0,"Epistaxis, diseases of nose",Female,T55-64,3
1907,970.0,"Epistaxis, diseases of nose",Female,T65-74,3
1907,970.0,"Epistaxis, diseases of nose",Female,T75-84,4
1907,970.0,"Epistaxis, diseases of nose",Male,01-04,4
1907,970.0,"Epistaxis, diseases of nose",Male,15-19,3
1907,970.0,"Epistaxis, diseases of nose",Male,<1,7
1907,970.0,"Epistaxis, diseases of nose",Male,T25-34,4
1907,970.0,"Epistaxis, diseases of nose",Male,T35-44,1
1907,970.0,"Epistaxis, diseases of nose",Male,T45-54,1
1907,970.0,"Epistaxis, diseases of nose",Male,T55-64,3
1907,970.0,"Epistaxis, diseases of nose",Male,T65-74,1
1907,970.0,"Epistaxis, diseases of nose",Male,T75-84,3
1907,980.0,"Ophthalmia, eye diseases",Female,01-04,3
1907,980.0,"Ophthalmia, eye diseases",Female,05-09,1
1907,980.0,"Ophthalmia, eye diseases",Female,10-14,2
1907,980.0,"Ophthalmia, eye diseases",Female,15-19,1
1907,980.0,"Ophthalmia, eye diseases",Female,85+,1
1907,980.0,"Ophthalmia, eye diseases",Female,<1,17
1907,980.0,"Ophthalmia, eye diseases",Female,T35-44,1
1907,980.0,"Ophthalmia, eye diseases",Female,T45-54,1
1907,980.0,"Ophthalmia, eye diseases",Female,T55-64,1
1907,980.0,"Ophthalmia, eye diseases",Female,T65-74,4
1907,980.0,"Ophthalmia, eye diseases",Female,T75-84,2
1907,980.0,"Ophthalmia, eye diseases",Male,01-04,1
1907,980.0,"Ophthalmia, eye diseases",Male,05-09,1
1907,980.0,"Ophthalmia, eye diseases",Male,15-19,1
1907,980.0,"Ophthalmia, eye diseases",Male,85+,1
1907,980.0,"Ophthalmia, eye diseases",Male,<1,16
1907,980.0,"Ophthalmia, eye diseases",Male,T25-34,2
1907,980.0,"Ophthalmia, eye diseases",Male,T35-44,1
1907,980.0,"Ophthalmia, eye diseases",Male,T65-74,2
1907,980.0,"Ophthalmia, eye diseases",Male,T75-84,1
1907,990.0,"Valvular disease, endocarditis (not infective)",Female,01-04,42
1907,990.0,"Valvular disease, endocarditis (not infective)",Female,05-09,136
1907,990.0,"Valvular disease, endocarditis (not infective)",Female,10-14,258
1907,990.0,"Valvular disease, endocarditis (not infective)",Female,15-19,274
1907,990.0,"Valvular disease, endocarditis (not infective)",Female,20-24,245
1907,990.0,"Valvular disease, endocarditis (not infective)",Female,85+,163
1907,990.0,"Valvular disease, endocarditis (not infective)",Female,<1,1
1907,990.0,"Valvular disease, endocarditis (not infective)",Female,T25-34,568
1907,990.0,"Valvular disease, endocarditis (not infective)",Female,T35-44,876
1907,990.0,"Valvular disease, endocarditis (not infective)",Female,T45-54,1311
1907,990.0,"Valvular disease, endocarditis (not infective)",Female,T55-64,1766
1907,990.0,"Valvular disease, endocarditis (not infective)",Female,T65-74,2158
1907,990.0,"Valvular disease, endocarditis (not infective)",Female,T75-84,1074
1907,990.0,"Valvular disease, endocarditis (not infective)",Male,01-04,30
1907,990.0,"Valvular disease, endocarditis (not infective)",Male,05-09,103
1907,990.0,"Valvular disease, endocarditis (not infective)",Male,10-14,161
1907,990.0,"Valvular disease, endocarditis (not infective)",Male,15-19,258
1907,990.0,"Valvular disease, endocarditis (not infective)",Male,20-24,164
1907,990.0,"Valvular disease, endocarditis (not infective)",Male,85+,108
1907,990.0,"Valvular disease, endocarditis (not infective)",Male,<1,1
1907,990.0,"Valvular disease, endocarditis (not infective)",Male,T25-34,475
1907,990.0,"Valvular disease, endocarditis (not infective)",Male,T35-44,737
1907,990.0,"Valvular disease, endocarditis (not infective)",Male,T45-54,1180
1907,990.0,"Valvular disease, endocarditis (not infective)",Male,T55-64,1666
1907,990.0,"Valvular disease, endocarditis (not infective)",Male,T65-74,1795
1907,990.0,"Valvular disease, endocarditis (not infective)",Male,T75-84,776
1908,100.0,Plague,Male,T35-44,1
1908,1000.0,Pericarditis,Female,01-04,15
1908,1000.0,Pericarditis,Female,05-09,25
1908,1000.0,Pericarditis,Female,10-14,25
1908,1000.0,Pericarditis,Female,15-19,13
1908,1000.0,Pericarditis,Female,20-24,12
1908,1000.0,Pericarditis,Female,<1,4
1908,1000.0,Pericarditis,Female,T25-34,13
1908,1000.0,Pericarditis,Female,T35-44,16
1908,1000.0,Pericarditis,Female,T45-54,24
1908,1000.0,Pericarditis,Female,T55-64,17
1908,1000.0,Pericarditis,Female,T65-74,22
1908,1000.0,Pericarditis,Female,T75-84,9
1908,1000.0,Pericarditis,Male,01-04,13
1908,1000.0,Pericarditis,Male,05-09,26
1908,1000.0,Pericarditis,Male,10-14,22
1908,1000.0,Pericarditis,Male,15-19,22
1908,1000.0,Pericarditis,Male,20-24,6
1908,1000.0,Pericarditis,Male,<1,5
1908,1000.0,Pericarditis,Male,T25-34,21
1908,1000.0,Pericarditis,Male,T35-44,27
1908,1000.0,Pericarditis,Male,T45-54,33
1908,1000.0,Pericarditis,Male,T55-64,34
1908,1000.0,Pericarditis,Male,T65-74,17
1908,1000.0,Pericarditis,Male,T75-84,11
1908,1010.0,Angina pectoris,Female,85+,5
1908,1010.0,Angina pectoris,Female,T25-34,10
1908,1010.0,Angina pectoris,Female,T35-44,11
1908,1010.0,Angina pectoris,Female,T45-54,33
1908,1010.0,Angina pectoris,Female,T55-64,94
1908,1010.0,Angina pectoris,Female,T65-74,104
1908,1010.0,Angina pectoris,Female,T75-84,55
1908,1010.0,Angina pectoris,Male,20-24,2
1908,1010.0,Angina pectoris,Male,85+,9
1908,1010.0,Angina pectoris,Male,T25-34,10
1908,1010.0,Angina pectoris,Male,T35-44,45
1908,1010.0,Angina pectoris,Male,T45-54,96
1908,1010.0,Angina pectoris,Male,T55-64,178
1908,1010.0,Angina pectoris,Male,T65-74,206
1908,1010.0,Angina pectoris,Male,T75-84,71
1908,1020.0,Fatty degeneration of heart,Female,15-19,3
1908,1020.0,Fatty degeneration of heart,Female,20-24,5
1908,1020.0,Fatty degeneration of heart,Female,85+,29
1908,1020.0,Fatty degeneration of heart,Female,T25-34,23
1908,1020.0,Fatty degeneration of heart,Female,T35-44,97
1908,1020.0,Fatty degeneration of heart,Female,T45-54,184
1908,1020.0,Fatty degeneration of heart,Female,T55-64,413
1908,1020.0,Fatty degeneration of heart,Female,T65-74,433
1908,1020.0,Fatty degeneration of heart,Female,T75-84,230
1908,1020.0,Fatty degeneration of heart,Male,20-24,1
1908,1020.0,Fatty degeneration of heart,Male,85+,25
1908,1020.0,Fatty degeneration of heart,Male,T25-34,18
1908,1020.0,Fatty degeneration of heart,Male,T35-44,67
1908,1020.0,Fatty degeneration of heart,Male,T45-54,155
1908,1020.0,Fatty degeneration of heart,Male,T55-64,336
1908,1020.0,Fatty degeneration of heart,Male,T65-74,387
1908,1020.0,Fatty degeneration of heart,Male,T75-84,144
1908,1030.0,Hypertrophy of heart,Female,10-14,1
1908,1030.0,Hypertrophy of heart,Female,15-19,1
1908,1030.0,Hypertrophy of heart,Female,85+,1
1908,1030.0,Hypertrophy of heart,Female,T25-34,2
1908,1030.0,Hypertrophy of heart,Female,T35-44,2
1908,1030.0,Hypertrophy of heart,Female,T45-54,15
1908,1030.0,Hypertrophy of heart,Female,T55-64,24
1908,1030.0,Hypertrophy of heart,Female,T65-74,26
1908,1030.0,Hypertrophy of heart,Female,T75-84,13
1908,1030.0,Hypertrophy of heart,Male,05-09,1
1908,1030.0,Hypertrophy of heart,Male,10-14,1
1908,1030.0,Hypertrophy of heart,Male,15-19,4
1908,1030.0,Hypertrophy of heart,Male,85+,1
1908,1030.0,Hypertrophy of heart,Male,T25-34,10
1908,1030.0,Hypertrophy of heart,Male,T35-44,24
1908,1030.0,Hypertrophy of heart,Male,T45-54,27
1908,1030.0,Hypertrophy of heart,Male,T55-64,32
1908,1030.0,Hypertrophy of heart,Male,T65-74,57
1908,1030.0,Hypertrophy of heart,Male,T75-84,24
1908,1040.0,Dilation of heart,Female,01-04,2
1908,1040.0,Dilation of heart,Female,05-09,6
1908,1040.0,Dilation of heart,Female,10-14,5
1908,1040.0,Dilation of heart,Female,15-19,4
1908,1040.0,Dilation of heart,Female,20-24,5
1908,1040.0,Dilation of heart,Female,85+,57
1908,1040.0,Dilation of heart,Female,T25-34,39
1908,1040.0,Dilation of heart,Female,T35-44,82
1908,1040.0,Dilation of heart,Female,T45-54,152
1908,1040.0,Dilation of heart,Female,T55-64,400
1908,1040.0,Dilation of heart,Female,T65-74,568
1908,1040.0,Dilation of heart,Female,T75-84,365
1908,1040.0,Dilation of heart,Male,01-04,5
1908,1040.0,Dilation of heart,Male,05-09,2
1908,1040.0,Dilation of heart,Male,10-14,2
1908,1040.0,Dilation of heart,Male,15-19,5
1908,1040.0,Dilation of heart,Male,20-24,8
1908,1040.0,Dilation of heart,Male,85+,42
1908,1040.0,Dilation of heart,Male,T25-34,47
1908,1040.0,Dilation of heart,Male,T35-44,89
1908,1040.0,Dilation of heart,Male,T45-54,198
1908,1040.0,Dilation of heart,Male,T55-64,465
1908,1040.0,Dilation of heart,Male,T65-74,542
1908,1040.0,Dilation of heart,Male,T75-84,265
1908,1050.0,"Syncope, heart disease (not spec.)",Female,01-04,38
1908,1050.0,"Syncope, heart disease (not spec.)",Female,05-09,89
1908,1050.0,"Syncope, heart disease (not spec.)",Female,10-14,162
1908,1050.0,"Syncope, heart disease (not spec.)",Female,15-19,166
1908,1050.0,"Syncope, heart disease (not spec.)",Female,20-24,181
1908,1050.0,"Syncope, heart disease (not spec.)",Female,85+,351
1908,1050.0,"Syncope, heart disease (not spec.)",Female,<1,3
1908,1050.0,"Syncope, heart disease (not spec.)",Female,T25-34,527
1908,1050.0,"Syncope, heart disease (not spec.)",Female,T35-44,975
1908,1050.0,"Syncope, heart disease (not spec.)",Female,T45-54,1803
1908,1050.0,"Syncope, heart disease (not spec.)",Female,T55-64,3097
1908,1050.0,"Syncope, heart disease (not spec.)",Female,T65-74,3980
1908,1050.0,"Syncope, heart disease (not spec.)",Female,T75-84,2155
1908,1050.0,"Syncope, heart disease (not spec.)",Male,01-04,28
1908,1050.0,"Syncope, heart disease (not spec.)",Male,05-09,83
1908,1050.0,"Syncope, heart disease (not spec.)",Male,10-14,107
1908,1050.0,"Syncope, heart disease (not spec.)",Male,15-19,169
1908,1050.0,"Syncope, heart disease (not spec.)",Male,20-24,149
1908,1050.0,"Syncope, heart disease (not spec.)",Male,85+,234
1908,1050.0,"Syncope, heart disease (not spec.)",Male,<1,5
1908,1050.0,"Syncope, heart disease (not spec.)",Male,T25-34,448
1908,1050.0,"Syncope, heart disease (not spec.)",Male,T35-44,923
1908,1050.0,"Syncope, heart disease (not spec.)",Male,T45-54,1701
1908,1050.0,"Syncope, heart disease (not spec.)",Male,T55-64,3205
1908,1050.0,"Syncope, heart disease (not spec.)",Male,T65-74,3648
1908,1050.0,"Syncope, heart disease (not spec.)",Male,T75-84,1769
1908,1060.0,"Cerebral haemorrhage, cerebral embolism",Female,01-04,14
1908,1060.0,"Cerebral haemorrhage, cerebral embolism",Female,05-09,4
1908,1060.0,"Cerebral haemorrhage, cerebral embolism",Female,10-14,14
1908,1060.0,"Cerebral haemorrhage, cerebral embolism",Female,15-19,19
1908,1060.0,"Cerebral haemorrhage, cerebral embolism",Female,20-24,25
1908,1060.0,"Cerebral haemorrhage, cerebral embolism",Female,85+,463
1908,1060.0,"Cerebral haemorrhage, cerebral embolism",Female,<1,3
1908,1060.0,"Cerebral haemorrhage, cerebral embolism",Female,T25-34,112
